Mandat,Sous-mandat,X,Y,Commune,Remarque,Info,Type 1,Type 2,Type 3
9070,_05739,2592144,1120989,Savièse,,,Environnement,na,na
9070,_05740,2592703,1120677,Savièse,,,Environnement,na,na
9071,_05741,2590424,1127961,Conthey,,,Dangers naturels,na,na
9072,_05742,2596860,1106400,Hérémence,,,Géotechnique,na,na
9073,_05743,2558725,1170995,Billens-Hennens,,EAC,Bruit,na,na
9074,_05744,2559577,1156175,Châtel-Saint-Denis,,EAC,Bruit,na,na
9075,_05745,2595749,1114615,Vex,,,Essais de plaque,na,na
9076,_05746,2600272,1126451,Icogne,,,Polluants des bâtiments,Hydrogéologie,na
9077,_05747,2590193,1119955,Conthey,,,Essais de plaque,na,na
9078,_05748,2599655,1115935,Mont-Noble,,,Géotechnique,na,na
9079,_05749,2561123,1122635,Collombey-Muraz,,,Infiltration,na,na
9080,_05750,2600314,1113614,St-Martin,,,Infiltration,na,na
9081,_05751,2591888,1116106,Veysonnaz,,,Dangers naturels,na,na
9082,_05752,2587697,1119348,Vétroz,,,Bruit,na,na
9083,_05753,2583704,1111156,Riddes,,,Dangers naturels,na,na
9084,_05754,2586140,1118360,Vétroz,,,Géotechnique,na,na
9085,_05755,2561030,1142795,Montreux,,,Dangers naturels,na,na
9086,_05756,2554049,1146318,Vevey,,,Géotechnique,na,na
9087,_05757,2566696,1106471,Salvan,,,Bruit,na,na
9088,_05758,2583164,1113438,Riddes,,,Infiltration,na,na
9089,_05759,2595353,1119600,Sion,,,Infiltration,na,na
9090,_05760,2560837,1126270,Collombey-Muraz,,,Dangers naturels,na,na
9091,_05761,2572099,1106268,Martigny,,,Infiltration,na,na
9092,_05762,2558085,1145420,Blonay - Saint-Légier,,,Géotechnique,na,na
9093,_05763,2577049,1096794,Orsières,,,Environnement,na,na
9094,_05764,2591783,1119269,Sion,,,Infiltration,na,na
9095,_05765,2589840,1113670,Nendaz,,,Environnement,na,na
9096,_05766,2598469,1125923,Ayent,,,Géotechnique,na,na
9097,_05767,2580021,1111127,Saxon,,,Géotechnique,na,na
9098,_05768,2606965,1126486,Sierre,,,Infiltration,na,na
9099,_05769,2589674,1116816,Nendaz,,,Infiltration,na,na
9100,_05770,2602348,1111238,St-Martin,,,Dangers naturels,na,na
9101,_05771,2611497,1118861,Anniviers,,,Infiltration,na,na
9102,_05772,2595715,1116715,Vex,,,Polluants des bâtiments,na,na
9103,_05773,2588541,1115113,Nendaz,,,Dangers naturels,na,na
9104,_05774,2557216,1143606,Montreux,,,Expertise infiltration,na,na
9105,_05775,2507571,1137546,Nyon,,,Bruit,na,na
9106,_05776,2604099,1107038,Evolène,,,Environnement,na,na
9107,_05777,2595460,1117103,Sion,,,Environnement,na,na
9108,_05778,2591754,1119286,Sion,,,Infiltration,na,na
9109,_05779,2592775,1121401,Savièse,,,Infiltration,na,na
9110,_05780,2555379,1145154,La Tour-de-Peilz,,,Géotechnique,na,na
9111,_05781,2596885,1118825,Vex,,,Géotechnique,na,na
9112,_05782,2594166,1119671,Sion,,,Infiltration,na,na
9113,_05783,2596327,1125283,Arbaz,,,Expertise,na,na
9114,_05784,2589935,1116462,Nendaz,,,Dangers naturels,na,na
9115,_05785,2592862,1120426,Sion,,,Géotechnique,na,na
9116,_05786,2599201,1117963,Mont-Noble,,,Géotechnique,na,na
9117,_05787,2507222,1162381,Le Chenit,,,Géotechnique,Dangers naturels,na
9118,_05788,2571225,1173148,Gibloux,,,Bruit,na,na
9119,_05789,2539001,1179695,Yverdon-les-Bains,,,Bruit,na,na
9120,_05790,2596332,1127770,Ayent,,,Dangers naturels,na,na
9121,_05791,2596172,1119283,Sion,,,Dangers naturels,na,na
9122,_05792,2590236,1235899,na,,,Géotechnique,na,na
9123,_05793,2586127,1117472,Ardon,,,Essais de plaque,na,na
9124,_05794,2593582,1118190,Sion,,,Infiltration,na,na
9125,_05795,2535190,1175767,Suchy,,,Dangers naturels,na,na
9126,_05796,2538446,1152544,Lausanne,,,Bruit,na,na
9127,_05797,2597920,1112342,Hérémence,,,Infiltration,na,na
9128,_05798,2601933,1122238,Grône,,,PAC,na,na
9129,_05799,2587434,1118965,Vétroz,,,Infiltration,na,na
9130,_05800,2520360,1150581,Lavigny,,,Bruit,na,na
9131,_05801,2574733,1166311,Corbières,,,Bruit,na,na
9132,_05802,2586790,1118800,Vétroz,,,Géotechnique,na,na
9133,_05803,2593861,1118243,na,,,Infiltration,na,na
9134,_05804,2536764,1152961,Lausanne,,,Infiltration,na,na
9135,_05805,2597882,1125323,Ayent,,,Bruit,na,na
9136,_05806,2596623,1114643,Hérémence,,,Dangers naturels,na,na
9137,_05807,2604960,1128543,Crans-Montana,,,Expertise géotechnique,na,na
9138,_05808,2570588,1104098,Martigny,,,Sites pollués,na,na
9139,_05809,2570500,1104158,Martigny-Combe,,,Sites pollués,na,na
9140,_05810,2601297,1124077,Lens,,,Dangers naturels,na,na
9141,_05811,2547167,1183382,Yvonand,,,Bruit,na,na
9142,_05812,2560848,1158228,Semsales,,,Bruit,na,na
9143,_05813,2550358,1169028,Moudon,,,Dangers naturels,na,na
9144,_05814,2598969,1121116,Grône,,,Environnement,na,na
9145,_05815,2588205,1118869,Vétroz,,,Infiltration,na,na
9146,_05816,2588385,1116538,Vétroz,,,Environnement,na,na
9147,_05817,2597290,1103297,Hérémence,,,Dangers naturels,na,na
9148,_05818,2558401,1145284,Montreux,,,Dangers naturels,na,na
9149,_05819,2563617,1174226,Villaz,,,Bruit,na,na
9150,_05820,2553878,1146600,Corsier-sur-Vevey,,,Bruit,na,na
9151,_05821,2568324,1121901,Bex,,,Bruit,na,na
9152,_05822,2591782,1116009,Veysonnaz,,,Dangers naturels,na,na
9153,_05823,2551921,1167498,Chavannes-sur-Moudon,,,Géotechnique,na,na
9154,_05824,2590920,1192300,na,,,Environnement,na,na
9155,_05825,2598322,1122825,St-Léonard,,,Géotechnique,na,na
9156,_05826,2572115,1175433,Gibloux,,,Bruit,na,na
9157,_05827,2561234,1204541,Neuchâtel,,,Bruit,na,na
9158,_05828,2603420,1126645,Crans-Montana,,,Géotechnique,na,na
9159,_05829,2593036,1118432,Sion,,,Hydrogéologie,na,na
9160,_05830,,,na,Partenariat,,Environnement,na,na
9161,_05831,2560960,1144376,Montreux,,,Dangers naturels,na,na
9162,_05832,2589864,1116861,Nendaz,,,Infiltration,na,na
9163,_05833,2598123,1128021,Ayent,,,SGV,na,na
9164,_05834,2602999,1126280,Crans-Montana,,,Infiltration,na,na
9165,_05835,2602995,1126271,Crans-Montana,,,Infiltration,na,na
9166,_05836,2597246,1122962,Ayent,,,Infiltration,na,na
9167,_05837,2600806,1125987,Lens,,,Infiltration,na,na
9168,_05838,2571377,1165604,na,,EAC,Bruit,na,na
9169,_05839,2571293,1174257,Gibloux,,,Bruit,na,na
9170,_05840,2603823,1123294,Chalais,,,Infiltration,na,na
9171,_05841,2562235,1100355,Finhaut,,,Environnement,na,na
9172,_05842,2560932,1146250,Montreux,,,SGV,na,na
9173,_05843,2559496,1145690,Blonay - Saint-Légier,,,Géotechnique,na,na
9174,_05844,2591058,1115215,Nendaz,,,Dangers naturels,na,na
9175,_05845,2590842,1112831,Nendaz,,,Dangers naturels,na,na
9176,_05846,2590044,1120237,Conthey,,,Infiltration,na,na
9177,_05847,2502571,1113300,Veyrier,,,Géotechnique,na,na
9178,_05848,2583856,1112192,Riddes,,,Dangers naturels,na,na
9179,_05849,2587682,1119414,Vétroz,,,Essais de plaque,na,na
9180,_05850,2596358,1113799,Hérémence,,,Géotechnique,na,na
9181,_05851,2540769,1180709,Yverdon-les-Bains,,,Bruit,na,na
9182,_05852,2583705,1116321,Chamoson,,,Bruit,na,na
9183,_05853,2596193,1112272,Hérémence,,,Dangers naturels,na,na
9184,_05854,2592236,1115259,Nendaz,,,Hydrogéologie,na,na
9185,_05855,2587202,1118918,Vétroz,,,Infiltration,na,na
9186,_05856,2552998,1146842,Corseaux,,,Géotechnique,na,na
9187,_05857,2531415,1152329,Ecublens (VD),,,Hydrogéologie,na,na
9188,_05858,2591182,1119026,Sion,,,Dangers naturels,na,na
9189,_05859,2591583,1117017,Nendaz,,,Bruit,na,na
9190,_05860,2591576,1117022,Nendaz,,,Dangers naturels,na,na
9191,_05861,2583797,1101594,Val de Bagnes,,,Infiltration,na,na
9192,_05862,2607974,1127425,Sierre,,,Infiltration,na,na
9193,_05863,2584378,1110422,Riddes,,,Dangers naturels,na,na
9194,_05864,2594459,1119974,Sion,,,Polluants des bâtiments,na,na
9195,_05865,2553923,1146024,Vevey,,,Environnement,na,na
9196,_05866,2557547,1143574,Montreux,,,Environnement,na,na
9197,_05867,2570439,1127856,Ollon,,,Géotechnique,na,na
9198,_05868,2597510,1124582,Ayent,,,Géotechnique,na,na
9199,_05869,2590749,1117404,Sion,,,Infiltration,na,na
9200,_05870,2586942,1115193,Nendaz,,,Géotechnique,na,na
9201,_05871,2594000,1118017,Sion,,,Dangers naturels,Géotechnique,na
9202,_05872,2606740,1126240,Sierre,,,Environnement,na,na
9203,_05873,2590395,1115645,Nendaz,,,Environnement,na,na
9204,_05874,2577023,1108135,Martigny,,,Dangers naturels,na,na
9205,_05875,2567679,1133400,Leysin,,,Dangers naturels,na,na
9206,_05876,2574554,1184668,na,,EAC,Bruit,na,na
9207,_05877,2600513,1114794,St-Martin,,,Géotechnique,na,na
9208,_05878,2589845,1114765,Nendaz,,,Géotechnique,na,na
9209,_05879,2567993,1176493,Autigny,,,Bruit,na,na
9210,_05880,2539428,1181561,Yverdon-les-Bains,,,Bruit,na,na
9211,_05881,2578361,1183802,Fribourg,,,Bruit,na,na
9212,_05882,2558327,1204468,Neuchâtel,,,Bruit,na,na
9213,_05883,2589810,1122560,Conthey,,,Géotechnique,na,na
9214,_05884,2533880,1171742,Bavois,,,Dangers naturels,na,na
9215,_05885,2578578,1110142,Saxon,,,Bruit,na,na
9216,_05886,2592078,1114962,Nendaz,,,Dangers naturels,Géotechnique,na
9217,_05887,2567404,1132969,Leysin,,,Dangers naturels,na,na
9218,_05888,2590116,1118372,Sion,,,Infiltration,na,na
9219,_05889,2589126,1114808,Nendaz,,,Polluants des bâtiments,na,na
9220,_05890,2605288,1123901,Chalais,,,Géotechnique,na,na
9221,_05891,2556230,1144968,La Tour-de-Peilz,,,Infiltration,na,na
9222,_05892,2596995,1114642,Hérémence,,,Dangers naturels,na,na
9223,_05893,2590370,1117385,Nendaz,,,Polluants des bâtiments,na,na
9224,_05894,2582435,1103730,Val de Bagnes,,,Essais de plaque,na,na
9225,_05895,2578554,1110135,Saxon,,,Géotechnique,na,na
9226,_05896,2551790,1182022,na,,,Géotechnique,Infiltration,na
9227,_05897,2594925,1119273,Sion,,,Géotechnique,na,na
9228,_05898,2579751,1104323,Val de Bagnes,,EAC,Bruit,na,na
9229,_05899,2572596,1146014,Rossinière,,,Bruit,na,na
9230,_05900,2596715,1127474,Ayent,,EAC,Bruit,na,na
9231,_05901,2558903,1145487,Montreux,,,Géotechnique,na,na
9232,_05902,2574931,1110073,Fully,,,Infiltration,na,na
9233,_05903,2558617,1128586,Vionnaz,,,Infiltration,na,na
9234,_05904,2592396,1120832,Savièse,,,Infiltration,na,na
9235,_05905,2573587,1181808,Matran,,,Bruit,na,na
9236,_05906,2596803,1112457,Hérémence,,,Dangers naturels,na,na
9237,_05907,2558622,1137140,Noville,,,Hydrogéologie,na,na
9238,_05908,2599045,1122825,St-Léonard,,,Géotechnique,na,na
9239,_05909,2590526,1113664,Nendaz,,,Géotechnique,na,na
9240,_05910,2590112,1116351,Nendaz,,,Infiltration,na,na
9241,_05911,2580445,1110568,Saxon,,,Environnement,na,na
9241,_05912,2581932,1111768,Saxon,,,Environnement,na,na
9242,_05913,2579706,1184573,Fribourg,,,Bruit,na,na
9243,_05914,2590526,1113664,Nendaz,,,Géotechnique,na,na
9244,_05915,2571552,1105914,Martigny,,,Infiltration,na,na
9245,_05916,2592204,1122131,Savièse,,,SGV,na,na
9246,_05917,2595493,1119840,Sion,,,Environnement,na,na
9247,_05918,2554682,1145474,Vevey,,,Environnement,na,na
9248,_05919,2603170,1125805,Crans-Montana,,,Bruit,na,na
9249,_05920,2606861,1126319,Sierre,,,Essais de plaque,na,na
9250,_05921,2566626,1119103,Bex,,,Dangers naturels,Géotechnique,na
9251,_05922,2566728,1119050,Bex,,,Dangers naturels,Géotechnique,na
9252,_05923,2592865,1118865,Sion,,,Géotechnique,na,na
9253,_05924,2588413,1110407,Isérables,,,Hydrogéologie,na,na
9254,_05925,2592867,1115652,Nendaz,,,Hydrogéologie,na,na
9255,_05926,2600529,1123044,St-Léonard,,,Infiltration,na,na
9256,_05927,2601650,1127280,Lens,,,Polluants des bâtiments,na,na
9257,_05928,2607480,1126411,Sierre,,,Essais de plaque,na,na
9258,_05929,2583569,1111035,Riddes,,,Géotechnique,na,na
9259,_05930,2587488,1117391,Vétroz,,,Environnement,na,na
9260,_05931,2592615,1119945,Sion,,,Géotechnique,Environnement,Infiltration
9261,_05932,2611345,1120003,Anniviers,,,Dangers naturels,na,na
9262,_05933,2576579,1184645,Givisiez,,,Bruit,na,na
9263,_05934,2610646,1129141,Salgesch,,,Essais de plaque,na,na
9264,_05935,2592907,1120220,Sion,,,Géotechnique,na,na
9265,_05936,2592915,1120225,Sion,,,Dangers naturels,na,na
9266,_05937,2585200,1111800,Isérables,,,Géotechnique,na,na
9267,_05938,2590569,1113438,Nendaz,,,SGV,na,na
9268,_05939,2601371,1126027,Lens,,,SGV,na,na
9269,_05940,2586553,1117711,Ardon,,,Hydro   ,na,na
9270,_05941,2561043,1133551,Roche (VD),,,Environnement,na,na
9271,_05942,2597897,1113965,Hérémence,,,Dangers naturels,na,na
9272,_05943,2516505,1148375,Bougy-Villars,,,Dangers naturels,na,na
9273,_05944,2581220,1113440,Saillon,,,Infiltration,Géotechnique,na
9274,_05945,2597400,1122960,Ayent,,,Polluants des bâtiments,na,na
9275,_05946,2580232,1113255,Saillon,,,Dangers naturels,na,na
9276,_05947,2589572,1119863,Conthey,,,Essais de plaque,na,na
9277,_05948,2566268,1130649,Leysin,,,Dangers naturels,na,na
9278,_05949,2590700,1113770,Nendaz,,,Polluants des bâtiments,na,na
9279,_05950,2599683,1119836,Mont-Noble,,,Géotechnique,na,na
9280,_05951,2588195,1114095,Nendaz,,,Polluants des bâtiments,na,na
9281,_05952,2585705,1112806,Isérables,,,Dangers naturels,na,na
9282,_05953,2566763,1115953,St-Maurice,,,Infiltration,na,na
9283,_05954,2604033,1127692,Crans-Montana,,,Infiltration,na,na
9284,_05955,2577978,1180919,Marly,,,Bruit,na,na
9285,_05956,2561050,1125329,Collombey-Muraz,,,Bruit,na,na
9286,_05957,2572545,1105853,Martigny,,,Géotechnique,na,na
9287,_05958,2555728,1144791,La Tour-de-Peilz,,,Géotechnique,na,na
9288,_05959,2604322,1129651,Crans-Montana,,,Dangers naturels,Géotechnique,na
9289,_05960,2589058,1118862,Conthey,,,Essais de plaque,na,na
9290,_05961,2598680,1118315,Mont-Noble,,,Dangers naturels,Géotechnique,na
9291,_05962,2602081,1123239,Sierre,,,Essais de plaque,na,na
9292,_05963,2582967,1111939,Riddes,,,Dangers naturels,na,na
9293,_05964,2583030,1111991,Riddes,,,Dangers naturels,na,na
9294,_05965,2602189,1121323,Grône,,,Géotechnique,na,na
9295,_05966,2605527,1126782,Crans-Montana,,,Dangers naturels,na,na
9296,_05967,2591055,1114885,Nendaz,,,Dangers naturels,Géotechnique,na
9297,_05968,2596818,1113969,Hérémence,,,Géotechnique,na,na
9298,_05969,2590327,1116971,Nendaz,,,Infiltration,na,na
9299,_05970,2571500,1161928,Bulle,,,Bruit,na,na
9300,_05971,2583502,1113203,Riddes,,,Infiltration,na,na
9301,_05972,2590367,1115582,Nendaz,,,Polluants des bâtiments,na,na
9302,_05973,2590213,1119607,Conthey,,,Essais de plaque,na,na
9303,_05974,2605673,1126540,Crans-Montana,,,Dangers naturels,na,na
9304,_05975,2594118,1120895,Sion,,,Infiltration,na,na
9305,_05976,2598117,1126005,Ayent,,,Géotechnique,na,na
9306,_05977,2595370,1111300,Hérémence,,,Dangers naturels,na,na
9307,_05978,2558326,1169292,Siviriez,,,Bruit,na,na
9308,_05979,2579192,1110955,Saxon,,,Bruit,na,na
9309,_05980,2562072,1122573,Monthey,,,Bruit,na,na
9310,_05981,2593282,1120133,Sion,,,Essais de plaque,na,na
9311,_05982,2577289,1172203,La Roche,,,Bruit,na,na
9312,_05983,2574788,1245170,Clos du Doubs,,,Dangers naturels,na,na
9313,_05984,2586986,1118876,Vétroz,,,Infiltration,na,na
9314,_05985,2570855,1134772,Ormont-Dessous,,,Géotechnique,na,na
9315,_05986,2601077,1122438,Grône,,,Infiltration,na,na
9316,_05987,2590980,1112220,Nendaz,,,Dangers naturels,na,na
9317,_05988,2581090,1113410,Saillon,,,Polluants des bâtiments,na,na
9318,_05989,2535437,1154540,Renens (VD),,,Environnement,na,na
9319,_05990,2582282,1114774,Leytron,,,Infiltration,na,na
9320,_05991,2592150,1115640,Veysonnaz,,,Géotechnique,na,na
9321,_05992,2570060,1103770,Martigny-Combe,,,Polluants des bâtiments,na,na
9322,_05993,2594505,1120837,Sion,,,Infiltration,na,na
9323,_05994,2522448,1152480,Yens,,,Infiltration,na,na
9324,_05995,2606355,1128855,Crans-Montana,,,Géotechnique,na,na
9325,_05996,2586980,1115100,Nendaz,,,Polluants des bâtiments,na,na
9326,_05997,2607508,1125470,Sierre,,,Essais de plaque,na,na
9327,_05998,2582857,1113042,Riddes,,,Essais de plaque,na,na
9328,_05999,2598817,1119570,Mont-Noble,,,Dangers naturels,Géotechnique,na
9329,_06000,,,na,?,,Bruit,na,na
9330,_06001,2519582,1149853,na,,,Bruit,na,na
9331,_06002,2571303,1134392,Ormont-Dessous,,,Dangers naturels,na,na
9332,_06003,2520414,1174545,Vallorbe,,,Géotechnique,Environnement,na
9333,_06004,2597167,1122832,Ayent,,,Géotechnique,na,na
9334,_06005,2501245,1127187,na,,,Bruit,na,na
9335,_06006,2610560,1129125,Salgesch,,,Environnement,na,na
9336,_06007,2560812,1145612,Montreux,,,Géotechnique,na,na
9337,_06008,2592040,1116190,Veysonnaz,,,Géotechnique,na,na
9338,_06009,2594123,1120897,Sion,,,Géothermie,na,na
9339,_06010,2561051,1209108,na,,,Bruit,na,na
9340,_06011,2573368,1159001,na,,,Bruit,na,na
9341,_06012,2573803,1162122,na,,,Bruit,na,na
9342,_06013,2568343,1196367,na,,,Bruit,na,na
9343,_06014,2590304,1117262,Nendaz,,,PAC,Essais ME,na
9344,_06015,2601679,1123314,Sierre,,,Infiltration,na,na
9345,_06016,2582795,1115106,Leytron,,,Géothermie,na,na
9346,_06017,2606468,1124658,Chalais,,,PAC,na,na
9347,_06018,2611466,1122233,Anniviers,,,Dangers naturels,Géotechnique,na
